order_id,date,time,Custom_Time,Name of Week,Weekends?
13912,"Thursday, 20 August 2015",4:30:46 PM,5:00:00 PM,Thursday,Weekdays
13913,"Thursday, 20 August 2015",4:43:19 PM,5:00:00 PM,Thursday,Weekdays
13914,"Thursday, 20 August 2015",4:58:13 PM,5:00:00 PM,Thursday,Weekdays
13915,"Thursday, 20 August 2015",5:01:18 PM,5:00:00 PM,Thursday,Weekdays
13916,"Thursday, 20 August 2015",5:01:25 PM,5:00:00 PM,Thursday,Weekdays
13917,"Thursday, 20 August 2015",5:03:54 PM,5:00:00 PM,Thursday,Weekdays
13918,"Thursday, 20 August 2015",5:19:33 PM,5:00:00 PM,Thursday,Weekdays
13919,"Thursday, 20 August 2015",5:26:46 PM,5:00:00 PM,Thursday,Weekdays
14317,"Thursday, 27 August 2015",4:37:31 PM,5:00:00 PM,Thursday,Weekdays
14318,"Thursday, 27 August 2015",4:37:59 PM,5:00:00 PM,Thursday,Weekdays
14319,"Thursday, 27 August 2015",4:39:00 PM,5:00:00 PM,Thursday,Weekdays
14320,"Thursday, 27 August 2015",4:41:13 PM,5:00:00 PM,Thursday,Weekdays
14321,"Thursday, 27 August 2015",4:58:11 PM,5:00:00 PM,Thursday,Weekdays
14322,"Thursday, 27 August 2015",5:07:17 PM,5:00:00 PM,Thursday,Weekdays
14323,"Thursday, 27 August 2015",5:13:06 PM,5:00:00 PM,Thursday,Weekdays
14324,"Thursday, 27 August 2015",5:22:15 PM,5:00:00 PM,Thursday,Weekdays
14325,"Thursday, 27 August 2015",5:25:37 PM,5:00:00 PM,Thursday,Weekdays
14326,"Thursday, 27 August 2015",5:26:25 PM,5:00:00 PM,Thursday,Weekdays
14327,"Thursday, 27 August 2015",5:29:03 PM,5:00:00 PM,Thursday,Weekdays
14710,"Thursday, 3 September 2015",4:31:08 PM,5:00:00 PM,Thursday,Weekdays
14711,"Thursday, 3 September 2015",4:33:13 PM,5:00:00 PM,Thursday,Weekdays
14712,"Thursday, 3 September 2015",4:35:54 PM,5:00:00 PM,Thursday,Weekdays
14713,"Thursday, 3 September 2015",4:59:47 PM,5:00:00 PM,Thursday,Weekdays
14714,"Thursday, 3 September 2015",5:07:59 PM,5:00:00 PM,Thursday,Weekdays
14715,"Thursday, 3 September 2015",5:15:00 PM,5:00:00 PM,Thursday,Weekdays
14716,"Thursday, 3 September 2015",5:23:07 PM,5:00:00 PM,Thursday,Weekdays
15126,"Thursday, 10 September 2015",4:34:32 PM,5:00:00 PM,Thursday,Weekdays
15127,"Thursday, 10 September 2015",4:39:46 PM,5:00:00 PM,Thursday,Weekdays
15128,"Thursday, 10 September 2015",4:42:30 PM,5:00:00 PM,Thursday,Weekdays
15129,"Thursday, 10 September 2015",4:49:41 PM,5:00:00 PM,Thursday,Weekdays
15130,"Thursday, 10 September 2015",4:52:49 PM,5:00:00 PM,Thursday,Weekdays
15131,"Thursday, 10 September 2015",4:57:25 PM,5:00:00 PM,Thursday,Weekdays
15132,"Thursday, 10 September 2015",4:57:31 PM,5:00:00 PM,Thursday,Weekdays
15133,"Thursday, 10 September 2015",5:25:12 PM,5:00:00 PM,Thursday,Weekdays
15134,"Thursday, 10 September 2015",5:25:41 PM,5:00:00 PM,Thursday,Weekdays
15564,"Thursday, 17 September 2015",4:36:33 PM,5:00:00 PM,Thursday,Weekdays
15565,"Thursday, 17 September 2015",4:40:10 PM,5:00:00 PM,Thursday,Weekdays
15566,"Thursday, 17 September 2015",4:41:50 PM,5:00:00 PM,Thursday,Weekdays
15567,"Thursday, 17 September 2015",5:15:11 PM,5:00:00 PM,Thursday,Weekdays
15568,"Thursday, 17 September 2015",5:26:06 PM,5:00:00 PM,Thursday,Weekdays
15569,"Thursday, 17 September 2015",5:27:07 PM,5:00:00 PM,Thursday,Weekdays
15570,"Thursday, 17 September 2015",5:29:32 PM,5:00:00 PM,Thursday,Weekdays
16275,"Thursday, 1 October 2015",4:32:16 PM,5:00:00 PM,Thursday,Weekdays
16276,"Thursday, 1 October 2015",4:49:34 PM,5:00:00 PM,Thursday,Weekdays
16277,"Thursday, 1 October 2015",4:55:21 PM,5:00:00 PM,Thursday,Weekdays
16278,"Thursday, 1 October 2015",4:57:39 PM,5:00:00 PM,Thursday,Weekdays
16279,"Thursday, 1 October 2015",5:02:57 PM,5:00:00 PM,Thursday,Weekdays
16280,"Thursday, 1 October 2015",5:07:51 PM,5:00:00 PM,Thursday,Weekdays
16281,"Thursday, 1 October 2015",5:15:45 PM,5:00:00 PM,Thursday,Weekdays
16282,"Thursday, 1 October 2015",5:23:23 PM,5:00:00 PM,Thursday,Weekdays
16640,"Thursday, 8 October 2015",4:43:12 PM,5:00:00 PM,Thursday,Weekdays
16641,"Thursday, 8 October 2015",5:05:28 PM,5:00:00 PM,Thursday,Weekdays
16989,"Thursday, 15 October 2015",4:35:04 PM,5:00:00 PM,Thursday,Weekdays
16990,"Thursday, 15 October 2015",4:36:12 PM,5:00:00 PM,Thursday,Weekdays
16991,"Thursday, 15 October 2015",4:45:33 PM,5:00:00 PM,Thursday,Weekdays
16992,"Thursday, 15 October 2015",4:59:25 PM,5:00:00 PM,Thursday,Weekdays
16993,"Thursday, 15 October 2015",4:59:42 PM,5:00:00 PM,Thursday,Weekdays
16994,"Thursday, 15 October 2015",5:14:24 PM,5:00:00 PM,Thursday,Weekdays
16995,"Thursday, 15 October 2015",5:16:06 PM,5:00:00 PM,Thursday,Weekdays
16996,"Thursday, 15 October 2015",5:16:12 PM,5:00:00 PM,Thursday,Weekdays
16997,"Thursday, 15 October 2015",5:21:06 PM,5:00:00 PM,Thursday,Weekdays
16998,"Thursday, 15 October 2015",5:21:45 PM,5:00:00 PM,Thursday,Weekdays
16999,"Thursday, 15 October 2015",5:21:51 PM,5:00:00 PM,Thursday,Weekdays
17000,"Thursday, 15 October 2015",5:21:52 PM,5:00:00 PM,Thursday,Weekdays
17001,"Thursday, 15 October 2015",5:24:50 PM,5:00:00 PM,Thursday,Weekdays
17360,"Thursday, 22 October 2015",4:40:00 PM,5:00:00 PM,Thursday,Weekdays
17361,"Thursday, 22 October 2015",4:52:28 PM,5:00:00 PM,Thursday,Weekdays
17362,"Thursday, 22 October 2015",5:20:02 PM,5:00:00 PM,Thursday,Weekdays
17363,"Thursday, 22 October 2015",5:20:13 PM,5:00:00 PM,Thursday,Weekdays
17364,"Thursday, 22 October 2015",5:25:57 PM,5:00:00 PM,Thursday,Weekdays
17365,"Thursday, 22 October 2015",5:29:42 PM,5:00:00 PM,Thursday,Weekdays
17719,"Thursday, 29 October 2015",4:31:19 PM,5:00:00 PM,Thursday,Weekdays
17720,"Thursday, 29 October 2015",4:49:27 PM,5:00:00 PM,Thursday,Weekdays
17721,"Thursday, 29 October 2015",5:00:24 PM,5:00:00 PM,Thursday,Weekdays
17722,"Thursday, 29 October 2015",5:08:33 PM,5:00:00 PM,Thursday,Weekdays
17723,"Thursday, 29 October 2015",5:18:27 PM,5:00:00 PM,Thursday,Weekdays
17724,"Thursday, 29 October 2015",5:19:18 PM,5:00:00 PM,Thursday,Weekdays
17725,"Thursday, 29 October 2015",5:19:56 PM,5:00:00 PM,Thursday,Weekdays
17726,"Thursday, 29 October 2015",5:26:08 PM,5:00:00 PM,Thursday,Weekdays
18124,"Thursday, 5 November 2015",4:34:13 PM,5:00:00 PM,Thursday,Weekdays
18125,"Thursday, 5 November 2015",4:37:18 PM,5:00:00 PM,Thursday,Weekdays
18126,"Thursday, 5 November 2015",5:06:46 PM,5:00:00 PM,Thursday,Weekdays
18127,"Thursday, 5 November 2015",5:16:04 PM,5:00:00 PM,Thursday,Weekdays
18128,"Thursday, 5 November 2015",5:17:16 PM,5:00:00 PM,Thursday,Weekdays
18529,"Thursday, 12 November 2015",4:34:21 PM,5:00:00 PM,Thursday,Weekdays
18530,"Thursday, 12 November 2015",4:43:31 PM,5:00:00 PM,Thursday,Weekdays
18531,"Thursday, 12 November 2015",4:50:39 PM,5:00:00 PM,Thursday,Weekdays
18532,"Thursday, 12 November 2015",4:55:59 PM,5:00:00 PM,Thursday,Weekdays
18533,"Thursday, 12 November 2015",5:09:18 PM,5:00:00 PM,Thursday,Weekdays
18534,"Thursday, 12 November 2015",5:14:38 PM,5:00:00 PM,Thursday,Weekdays
18535,"Thursday, 12 November 2015",5:16:45 PM,5:00:00 PM,Thursday,Weekdays
18536,"Thursday, 12 November 2015",5:22:08 PM,5:00:00 PM,Thursday,Weekdays
18916,"Thursday, 19 November 2015",4:47:25 PM,5:00:00 PM,Thursday,Weekdays
18917,"Thursday, 19 November 2015",4:49:14 PM,5:00:00 PM,Thursday,Weekdays
18918,"Thursday, 19 November 2015",4:54:48 PM,5:00:00 PM,Thursday,Weekdays
18919,"Thursday, 19 November 2015",4:58:26 PM,5:00:00 PM,Thursday,Weekdays
19340,"Thursday, 26 November 2015",4:37:49 PM,5:00:00 PM,Thursday,Weekdays
19341,"Thursday, 26 November 2015",4:37:53 PM,5:00:00 PM,Thursday,Weekdays
19342,"Thursday, 26 November 2015",4:53:12 PM,5:00:00 PM,Thursday,Weekdays
19343,"Thursday, 26 November 2015",4:58:49 PM,5:00:00 PM,Thursday,Weekdays
19344,"Thursday, 26 November 2015",5:08:14 PM,5:00:00 PM,Thursday,Weekdays
19345,"Thursday, 26 November 2015",5:18:40 PM,5:00:00 PM,Thursday,Weekdays
19346,"Thursday, 26 November 2015",5:21:24 PM,5:00:00 PM,Thursday,Weekdays
19347,"Thursday, 26 November 2015",5:23:36 PM,5:00:00 PM,Thursday,Weekdays
19817,"Thursday, 3 December 2015",4:40:44 PM,5:00:00 PM,Thursday,Weekdays
19818,"Thursday, 3 December 2015",4:54:58 PM,5:00:00 PM,Thursday,Weekdays
19819,"Thursday, 3 December 2015",5:01:19 PM,5:00:00 PM,Thursday,Weekdays
19820,"Thursday, 3 December 2015",5:05:39 PM,5:00:00 PM,Thursday,Weekdays
19821,"Thursday, 3 December 2015",5:08:23 PM,5:00:00 PM,Thursday,Weekdays
19822,"Thursday, 3 December 2015",5:11:51 PM,5:00:00 PM,Thursday,Weekdays
19823,"Thursday, 3 December 2015",5:19:56 PM,5:00:00 PM,Thursday,Weekdays
19824,"Thursday, 3 December 2015",5:26:16 PM,5:00:00 PM,Thursday,Weekdays
20242,"Thursday, 10 December 2015",4:44:58 PM,5:00:00 PM,Thursday,Weekdays
20243,"Thursday, 10 December 2015",5:00:03 PM,5:00:00 PM,Thursday,Weekdays
20244,"Thursday, 10 December 2015",5:00:51 PM,5:00:00 PM,Thursday,Weekdays
20245,"Thursday, 10 December 2015",5:02:16 PM,5:00:00 PM,Thursday,Weekdays
20246,"Thursday, 10 December 2015",5:15:39 PM,5:00:00 PM,Thursday,Weekdays
20247,"Thursday, 10 December 2015",5:27:01 PM,5:00:00 PM,Thursday,Weekdays
20667,"Thursday, 17 December 2015",4:32:15 PM,5:00:00 PM,Thursday,Weekdays
20668,"Thursday, 17 December 2015",4:42:05 PM,5:00:00 PM,Thursday,Weekdays
20669,"Thursday, 17 December 2015",5:09:09 PM,5:00:00 PM,Thursday,Weekdays
20670,"Thursday, 17 December 2015",5:17:21 PM,5:00:00 PM,Thursday,Weekdays
20671,"Thursday, 17 December 2015",5:24:32 PM,5:00:00 PM,Thursday,Weekdays
21077,"Thursday, 24 December 2015",4:41:46 PM,5:00:00 PM,Thursday,Weekdays
21078,"Thursday, 24 December 2015",4:46:31 PM,5:00:00 PM,Thursday,Weekdays
21079,"Thursday, 24 December 2015",4:58:36 PM,5:00:00 PM,Thursday,Weekdays
21080,"Thursday, 24 December 2015",5:08:03 PM,5:00:00 PM,Thursday,Weekdays
21081,"Thursday, 24 December 2015",5:08:16 PM,5:00:00 PM,Thursday,Weekdays
21082,"Thursday, 24 December 2015",5:23:50 PM,5:00:00 PM,Thursday,Weekdays
21303,"Thursday, 31 December 2015",4:30:34 PM,5:00:00 PM,Thursday,Weekdays
21304,"Thursday, 31 December 2015",4:30:41 PM,5:00:00 PM,Thursday,Weekdays
21305,"Thursday, 31 December 2015",4:31:16 PM,5:00:00 PM,Thursday,Weekdays
21306,"Thursday, 31 December 2015",4:31:27 PM,5:00:00 PM,Thursday,Weekdays
21307,"Thursday, 31 December 2015",4:37:14 PM,5:00:00 PM,Thursday,Weekdays
21308,"Thursday, 31 December 2015",4:44:35 PM,5:00:00 PM,Thursday,Weekdays
21309,"Thursday, 31 December 2015",4:46:41 PM,5:00:00 PM,Thursday,Weekdays
21310,"Thursday, 31 December 2015",5:16:32 PM,5:00:00 PM,Thursday,Weekdays
21311,"Thursday, 31 December 2015",5:17:26 PM,5:00:00 PM,Thursday,Weekdays
21312,"Thursday, 31 December 2015",5:21:24 PM,5:00:00 PM,Thursday,Weekdays
21313,"Thursday, 31 December 2015",5:22:08 PM,5:00:00 PM,Thursday,Weekdays
404,"Wednesday, 7 January 2015",4:39:27 PM,5:00:00 PM,Wednesday,Weekdays
405,"Wednesday, 7 January 2015",4:44:16 PM,5:00:00 PM,Wednesday,Weekdays
406,"Wednesday, 7 January 2015",4:50:49 PM,5:00:00 PM,Wednesday,Weekdays
407,"Wednesday, 7 January 2015",4:56:42 PM,5:00:00 PM,Wednesday,Weekdays
408,"Wednesday, 7 January 2015",5:09:09 PM,5:00:00 PM,Wednesday,Weekdays
409,"Wednesday, 7 January 2015",5:15:04 PM,5:00:00 PM,Wednesday,Weekdays
815,"Wednesday, 14 January 2015",4:38:00 PM,5:00:00 PM,Wednesday,Weekdays
816,"Wednesday, 14 January 2015",5:04:08 PM,5:00:00 PM,Wednesday,Weekdays
817,"Wednesday, 14 January 2015",5:10:38 PM,5:00:00 PM,Wednesday,Weekdays
818,"Wednesday, 14 January 2015",5:15:50 PM,5:00:00 PM,Wednesday,Weekdays
819,"Wednesday, 14 January 2015",5:21:39 PM,5:00:00 PM,Wednesday,Weekdays
820,"Wednesday, 14 January 2015",5:24:09 PM,5:00:00 PM,Wednesday,Weekdays
1230,"Wednesday, 21 January 2015",4:38:28 PM,5:00:00 PM,Wednesday,Weekdays
1231,"Wednesday, 21 January 2015",4:45:04 PM,5:00:00 PM,Wednesday,Weekdays
1232,"Wednesday, 21 January 2015",4:50:36 PM,5:00:00 PM,Wednesday,Weekdays
1233,"Wednesday, 21 January 2015",5:11:27 PM,5:00:00 PM,Wednesday,Weekdays
1650,"Wednesday, 28 January 2015",4:35:45 PM,5:00:00 PM,Wednesday,Weekdays
1651,"Wednesday, 28 January 2015",4:40:16 PM,5:00:00 PM,Wednesday,Weekdays
1652,"Wednesday, 28 January 2015",4:56:19 PM,5:00:00 PM,Wednesday,Weekdays
1653,"Wednesday, 28 January 2015",5:28:53 PM,5:00:00 PM,Wednesday,Weekdays
2086,"Wednesday, 4 February 2015",4:38:50 PM,5:00:00 PM,Wednesday,Weekdays
2087,"Wednesday, 4 February 2015",4:39:18 PM,5:00:00 PM,Wednesday,Weekdays
2088,"Wednesday, 4 February 2015",4:48:57 PM,5:00:00 PM,Wednesday,Weekdays
2089,"Wednesday, 4 February 2015",5:05:16 PM,5:00:00 PM,Wednesday,Weekdays
2090,"Wednesday, 4 February 2015",5:17:07 PM,5:00:00 PM,Wednesday,Weekdays
2091,"Wednesday, 4 February 2015",5:17:43 PM,5:00:00 PM,Wednesday,Weekdays
2499,"Wednesday, 11 February 2015",4:34:30 PM,5:00:00 PM,Wednesday,Weekdays
2500,"Wednesday, 11 February 2015",5:00:13 PM,5:00:00 PM,Wednesday,Weekdays
2501,"Wednesday, 11 February 2015",5:00:41 PM,5:00:00 PM,Wednesday,Weekdays
2502,"Wednesday, 11 February 2015",5:08:01 PM,5:00:00 PM,Wednesday,Weekdays
2503,"Wednesday, 11 February 2015",5:08:24 PM,5:00:00 PM,Wednesday,Weekdays
2504,"Wednesday, 11 February 2015",5:12:25 PM,5:00:00 PM,Wednesday,Weekdays
2505,"Wednesday, 11 February 2015",5:22:02 PM,5:00:00 PM,Wednesday,Weekdays
2915,"Wednesday, 18 February 2015",4:34:02 PM,5:00:00 PM,Wednesday,Weekdays
2916,"Wednesday, 18 February 2015",4:50:00 PM,5:00:00 PM,Wednesday,Weekdays
2917,"Wednesday, 18 February 2015",4:57:15 PM,5:00:00 PM,Wednesday,Weekdays
2918,"Wednesday, 18 February 2015",4:59:11 PM,5:00:00 PM,Wednesday,Weekdays
2919,"Wednesday, 18 February 2015",5:07:38 PM,5:00:00 PM,Wednesday,Weekdays
2920,"Wednesday, 18 February 2015",5:08:04 PM,5:00:00 PM,Wednesday,Weekdays
2921,"Wednesday, 18 February 2015",5:13:58 PM,5:00:00 PM,Wednesday,Weekdays
2922,"Wednesday, 18 February 2015",5:17:04 PM,5:00:00 PM,Wednesday,Weekdays
3316,"Wednesday, 25 February 2015",4:38:42 PM,5:00:00 PM,Wednesday,Weekdays
3317,"Wednesday, 25 February 2015",4:51:29 PM,5:00:00 PM,Wednesday,Weekdays
3318,"Wednesday, 25 February 2015",4:58:06 PM,5:00:00 PM,Wednesday,Weekdays
3319,"Wednesday, 25 February 2015",5:05:27 PM,5:00:00 PM,Wednesday,Weekdays
3320,"Wednesday, 25 February 2015",5:09:14 PM,5:00:00 PM,Wednesday,Weekdays
3321,"Wednesday, 25 February 2015",5:22:08 PM,5:00:00 PM,Wednesday,Weekdays
3322,"Wednesday, 25 February 2015",5:25:13 PM,5:00:00 PM,Wednesday,Weekdays
3724,"Wednesday, 4 March 2015",4:38:05 PM,5:00:00 PM,Wednesday,Weekdays
3725,"Wednesday, 4 March 2015",4:56:16 PM,5:00:00 PM,Wednesday,Weekdays
3726,"Wednesday, 4 March 2015",5:11:50 PM,5:00:00 PM,Wednesday,Weekdays
3727,"Wednesday, 4 March 2015",5:16:34 PM,5:00:00 PM,Wednesday,Weekdays
4147,"Wednesday, 11 March 2015",4:37:46 PM,5:00:00 PM,Wednesday,Weekdays
4148,"Wednesday, 11 March 2015",4:40:21 PM,5:00:00 PM,Wednesday,Weekdays
4149,"Wednesday, 11 March 2015",4:43:33 PM,5:00:00 PM,Wednesday,Weekdays
4150,"Wednesday, 11 March 2015",4:45:38 PM,5:00:00 PM,Wednesday,Weekdays
4151,"Wednesday, 11 March 2015",4:49:53 PM,5:00:00 PM,Wednesday,Weekdays
4152,"Wednesday, 11 March 2015",4:51:16 PM,5:00:00 PM,Wednesday,Weekdays
4153,"Wednesday, 11 March 2015",5:08:05 PM,5:00:00 PM,Wednesday,Weekdays
4154,"Wednesday, 11 March 2015",5:11:37 PM,5:00:00 PM,Wednesday,Weekdays
4155,"Wednesday, 11 March 2015",5:12:58 PM,5:00:00 PM,Wednesday,Weekdays
4156,"Wednesday, 11 March 2015",5:18:27 PM,5:00:00 PM,Wednesday,Weekdays
4157,"Wednesday, 11 March 2015",5:29:31 PM,5:00:00 PM,Wednesday,Weekdays
4570,"Wednesday, 18 March 2015",5:02:20 PM,5:00:00 PM,Wednesday,Weekdays
4571,"Wednesday, 18 March 2015",5:13:04 PM,5:00:00 PM,Wednesday,Weekdays
4572,"Wednesday, 18 March 2015",5:23:10 PM,5:00:00 PM,Wednesday,Weekdays
4573,"Wednesday, 18 March 2015",5:24:44 PM,5:00:00 PM,Wednesday,Weekdays
4574,"Wednesday, 18 March 2015",5:27:06 PM,5:00:00 PM,Wednesday,Weekdays
4575,"Wednesday, 18 March 2015",5:27:18 PM,5:00:00 PM,Wednesday,Weekdays
4966,"Wednesday, 25 March 2015",4:43:47 PM,5:00:00 PM,Wednesday,Weekdays
4967,"Wednesday, 25 March 2015",5:02:42 PM,5:00:00 PM,Wednesday,Weekdays
4968,"Wednesday, 25 March 2015",5:07:45 PM,5:00:00 PM,Wednesday,Weekdays
4969,"Wednesday, 25 March 2015",5:13:34 PM,5:00:00 PM,Wednesday,Weekdays
5407,"Wednesday, 1 April 2015",4:38:26 PM,5:00:00 PM,Wednesday,Weekdays
5408,"Wednesday, 1 April 2015",5:22:22 PM,5:00:00 PM,Wednesday,Weekdays
5409,"Wednesday, 1 April 2015",5:23:17 PM,5:00:00 PM,Wednesday,Weekdays
5832,"Wednesday, 8 April 2015",4:30:57 PM,5:00:00 PM,Wednesday,Weekdays
5833,"Wednesday, 8 April 2015",4:55:41 PM,5:00:00 PM,Wednesday,Weekdays
5834,"Wednesday, 8 April 2015",5:02:23 PM,5:00:00 PM,Wednesday,Weekdays
5835,"Wednesday, 8 April 2015",5:06:25 PM,5:00:00 PM,Wednesday,Weekdays
5836,"Wednesday, 8 April 2015",5:08:13 PM,5:00:00 PM,Wednesday,Weekdays
5837,"Wednesday, 8 April 2015",5:20:27 PM,5:00:00 PM,Wednesday,Weekdays
5838,"Wednesday, 8 April 2015",5:26:47 PM,5:00:00 PM,Wednesday,Weekdays
5839,"Wednesday, 8 April 2015",5:28:26 PM,5:00:00 PM,Wednesday,Weekdays
6237,"Wednesday, 15 April 2015",4:35:13 PM,5:00:00 PM,Wednesday,Weekdays
6238,"Wednesday, 15 April 2015",4:37:24 PM,5:00:00 PM,Wednesday,Weekdays
6239,"Wednesday, 15 April 2015",4:52:40 PM,5:00:00 PM,Wednesday,Weekdays
6240,"Wednesday, 15 April 2015",4:54:35 PM,5:00:00 PM,Wednesday,Weekdays
6241,"Wednesday, 15 April 2015",4:59:37 PM,5:00:00 PM,Wednesday,Weekdays
6242,"Wednesday, 15 April 2015",5:11:21 PM,5:00:00 PM,Wednesday,Weekdays
6243,"Wednesday, 15 April 2015",5:22:51 PM,5:00:00 PM,Wednesday,Weekdays
6664,"Wednesday, 22 April 2015",4:32:47 PM,5:00:00 PM,Wednesday,Weekdays
6665,"Wednesday, 22 April 2015",4:48:22 PM,5:00:00 PM,Wednesday,Weekdays
6666,"Wednesday, 22 April 2015",4:48:33 PM,5:00:00 PM,Wednesday,Weekdays
6667,"Wednesday, 22 April 2015",5:01:16 PM,5:00:00 PM,Wednesday,Weekdays
6668,"Wednesday, 22 April 2015",5:19:13 PM,5:00:00 PM,Wednesday,Weekdays
7076,"Wednesday, 29 April 2015",4:36:33 PM,5:00:00 PM,Wednesday,Weekdays
7077,"Wednesday, 29 April 2015",4:39:36 PM,5:00:00 PM,Wednesday,Weekdays
7078,"Wednesday, 29 April 2015",4:46:35 PM,5:00:00 PM,Wednesday,Weekdays
7079,"Wednesday, 29 April 2015",4:47:13 PM,5:00:00 PM,Wednesday,Weekdays
7080,"Wednesday, 29 April 2015",4:54:23 PM,5:00:00 PM,Wednesday,Weekdays
7081,"Wednesday, 29 April 2015",5:02:18 PM,5:00:00 PM,Wednesday,Weekdays
7082,"Wednesday, 29 April 2015",5:11:54 PM,5:00:00 PM,Wednesday,Weekdays
7083,"Wednesday, 29 April 2015",5:12:28 PM,5:00:00 PM,Wednesday,Weekdays
7084,"Wednesday, 29 April 2015",5:22:44 PM,5:00:00 PM,Wednesday,Weekdays
7085,"Wednesday, 29 April 2015",5:23:25 PM,5:00:00 PM,Wednesday,Weekdays
7492,"Wednesday, 6 May 2015",4:40:16 PM,5:00:00 PM,Wednesday,Weekdays
7493,"Wednesday, 6 May 2015",4:46:46 PM,5:00:00 PM,Wednesday,Weekdays
7494,"Wednesday, 6 May 2015",4:48:16 PM,5:00:00 PM,Wednesday,Weekdays
7495,"Wednesday, 6 May 2015",4:59:48 PM,5:00:00 PM,Wednesday,Weekdays
7496,"Wednesday, 6 May 2015",5:07:35 PM,5:00:00 PM,Wednesday,Weekdays
7497,"Wednesday, 6 May 2015",5:19:38 PM,5:00:00 PM,Wednesday,Weekdays
7917,"Wednesday, 13 May 2015",4:36:17 PM,5:00:00 PM,Wednesday,Weekdays
7918,"Wednesday, 13 May 2015",4:51:02 PM,5:00:00 PM,Wednesday,Weekdays
7919,"Wednesday, 13 May 2015",4:51:18 PM,5:00:00 PM,Wednesday,Weekdays
7920,"Wednesday, 13 May 2015",5:06:21 PM,5:00:00 PM,Wednesday,Weekdays
7921,"Wednesday, 13 May 2015",5:08:01 PM,5:00:00 PM,Wednesday,Weekdays
7922,"Wednesday, 13 May 2015",5:11:11 PM,5:00:00 PM,Wednesday,Weekdays
7923,"Wednesday, 13 May 2015",5:13:13 PM,5:00:00 PM,Wednesday,Weekdays
7924,"Wednesday, 13 May 2015",5:17:31 PM,5:00:00 PM,Wednesday,Weekdays
8356,"Wednesday, 20 May 2015",4:53:15 PM,5:00:00 PM,Wednesday,Weekdays
8357,"Wednesday, 20 May 2015",4:55:37 PM,5:00:00 PM,Wednesday,Weekdays
8358,"Wednesday, 20 May 2015",5:11:48 PM,5:00:00 PM,Wednesday,Weekdays
8359,"Wednesday, 20 May 2015",5:17:51 PM,5:00:00 PM,Wednesday,Weekdays
8360,"Wednesday, 20 May 2015",5:26:35 PM,5:00:00 PM,Wednesday,Weekdays
8361,"Wednesday, 20 May 2015",5:27:48 PM,5:00:00 PM,Wednesday,Weekdays
8765,"Wednesday, 27 May 2015",5:00:52 PM,5:00:00 PM,Wednesday,Weekdays
8766,"Wednesday, 27 May 2015",5:01:09 PM,5:00:00 PM,Wednesday,Weekdays
8767,"Wednesday, 27 May 2015",5:11:33 PM,5:00:00 PM,Wednesday,Weekdays
8768,"Wednesday, 27 May 2015",5:13:15 PM,5:00:00 PM,Wednesday,Weekdays
8769,"Wednesday, 27 May 2015",5:25:27 PM,5:00:00 PM,Wednesday,Weekdays
9186,"Wednesday, 3 June 2015",4:50:18 PM,5:00:00 PM,Wednesday,Weekdays
9187,"Wednesday, 3 June 2015",4:55:50 PM,5:00:00 PM,Wednesday,Weekdays
9188,"Wednesday, 3 June 2015",4:59:46 PM,5:00:00 PM,Wednesday,Weekdays
9189,"Wednesday, 3 June 2015",5:08:46 PM,5:00:00 PM,Wednesday,Weekdays
9190,"Wednesday, 3 June 2015",5:11:11 PM,5:00:00 PM,Wednesday,Weekdays
9191,"Wednesday, 3 June 2015",5:17:33 PM,5:00:00 PM,Wednesday,Weekdays
9601,"Wednesday, 10 June 2015",4:34:20 PM,5:00:00 PM,Wednesday,Weekdays
9602,"Wednesday, 10 June 2015",5:03:57 PM,5:00:00 PM,Wednesday,Weekdays
9603,"Wednesday, 10 June 2015",5:15:36 PM,5:00:00 PM,Wednesday,Weekdays
10024,"Wednesday, 17 June 2015",4:56:53 PM,5:00:00 PM,Wednesday,Weekdays
10025,"Wednesday, 17 June 2015",4:57:22 PM,5:00:00 PM,Wednesday,Weekdays
10026,"Wednesday, 17 June 2015",5:10:01 PM,5:00:00 PM,Wednesday,Weekdays
10027,"Wednesday, 17 June 2015",5:13:53 PM,5:00:00 PM,Wednesday,Weekdays
10028,"Wednesday, 17 June 2015",5:19:14 PM,5:00:00 PM,Wednesday,Weekdays
10415,"Wednesday, 24 June 2015",4:49:46 PM,5:00:00 PM,Wednesday,Weekdays
10416,"Wednesday, 24 June 2015",5:04:37 PM,5:00:00 PM,Wednesday,Weekdays
10417,"Wednesday, 24 June 2015",5:06:37 PM,5:00:00 PM,Wednesday,Weekdays
10418,"Wednesday, 24 June 2015",5:13:08 PM,5:00:00 PM,Wednesday,Weekdays
10419,"Wednesday, 24 June 2015",5:19:20 PM,5:00:00 PM,Wednesday,Weekdays
10420,"Wednesday, 24 June 2015",5:22:04 PM,5:00:00 PM,Wednesday,Weekdays
10421,"Wednesday, 24 June 2015",5:23:21 PM,5:00:00 PM,Wednesday,Weekdays
10422,"Wednesday, 24 June 2015",5:23:54 PM,5:00:00 PM,Wednesday,Weekdays
10423,"Wednesday, 24 June 2015",5:25:55 PM,5:00:00 PM,Wednesday,Weekdays
10828,"Wednesday, 1 July 2015",4:46:39 PM,5:00:00 PM,Wednesday,Weekdays
10829,"Wednesday, 1 July 2015",4:50:03 PM,5:00:00 PM,Wednesday,Weekdays
10830,"Wednesday, 1 July 2015",4:56:57 PM,5:00:00 PM,Wednesday,Weekdays
